time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,p_term_nm,i_term_nm,d_term_nm,integral,steering_deg
27.920,8.000,8.010,-0.010,2.860,-1.500,4.360,0.000,0.218,15.00
27.930,8.000,8.020,-0.020,-8.644,-3.000,4.356,-10.000,0.218,15.00
27.940,8.000,8.010,-0.010,12.854,-1.500,4.354,10.000,0.218,15.00
27.950,8.000,8.010,-0.010,2.852,-1.500,4.352,0.000,0.218,15.00
27.960,8.000,8.020,-0.020,-8.652,-3.000,4.348,-10.000,0.217,15.00
27.970,8.000,8.010,-0.010,12.846,-1.500,4.346,10.000,0.217,15.00
27.980,8.000,8.010,-0.010,2.844,-1.500,4.344,0.000,0.217,15.00
27.990,8.000,8.010,-0.010,2.842,-1.500,4.342,0.000,0.217,15.00
28.000,8.000,8.010,-0.010,2.840,-1.500,4.340,0.000,0.217,15.00
28.010,8.000,8.020,-0.020,-8.664,-3.000,4.336,-10.000,0.217,15.00
28.020,8.000,8.010,-0.010,12.834,-1.500,4.334,10.000,0.217,15.00
28.030,8.000,8.010,-0.010,2.832,-1.500,4.332,0.000,0.217,15.00
28.040,8.000,8.020,-0.020,-8.672,-3.000,4.328,-10.000,0.216,15.00
28.050,8.000,8.020,-0.020,1.324,-3.000,4.324,0.000,0.216,15.00
28.060,8.000,8.010,-0.010,12.822,-1.500,4.322,10.000,0.216,15.00
28.070,8.000,8.010,-0.010,2.820,-1.500,4.320,0.000,0.216,15.00
28.080,8.000,8.010,-0.010,2.818,-1.500,4.318,0.000,0.216,15.00
28.090,8.000,8.010,-0.010,2.816,-1.500,4.316,0.000,0.216,15.00
28.100,8.000,8.010,-0.010,2.814,-1.500,4.314,0.000,0.216,15.00
28.110,8.000,8.010,-0.010,2.812,-1.500,4.312,0.000,0.216,15.00
28.120,8.000,8.020,-0.020,-8.692,-3.000,4.308,-10.000,0.215,15.00
28.130,8.000,8.020,-0.020,1.304,-3.000,4.304,0.000,0.215,15.00
28.140,8.000,8.010,-0.010,12.802,-1.500,4.302,10.000,0.215,15.00
28.150,8.000,8.010,-0.010,2.800,-1.500,4.300,0.000,0.215,15.00
28.160,8.000,8.010,-0.010,2.798,-1.500,4.298,0.000,0.215,15.00
28.170,8.000,8.010,-0.010,2.796,-1.500,4.296,0.000,0.215,15.00
28.180,8.000,8.010,-0.010,2.794,-1.500,4.294,0.000,0.215,15.00
28.190,8.000,8.020,-0.020,-8.710,-3.000,4.290,-10.000,0.214,15.00
28.200,8.000,8.010,-0.010,12.788,-1.500,4.288,10.000,0.214,15.00
28.210,8.000,8.010,-0.010,2.786,-1.500,4.286,0.000,0.214,15.00
28.220,8.000,8.010,-0.010,2.784,-1.500,4.284,0.000,0.214,15.00
28.230,8.000,8.010,-0.010,2.782,-1.500,4.282,0.000,0.214,15.00
28.240,8.000,8.020,-0.020,-8.722,-3.000,4.278,-10.000,0.214,15.00
28.250,8.000,8.020,-0.020,1.274,-3.000,4.274,0.000,0.214,15.00
28.260,8.000,8.010,-0.010,12.772,-1.500,4.272,10.000,0.214,15.00
28.270,8.000,8.010,-0.010,2.770,-1.500,4.270,0.000,0.213,15.00
28.290,8.000,8.010,-0.010,2.768,-1.500,4.268,0.000,0.213,15.00
28.300,8.000,8.010,-0.010,2.766,-1.500,4.266,0.000,0.213,15.00
28.310,8.000,8.010,-0.010,2.764,-1.500,4.264,0.000,0.213,15.00
28.320,8.000,8.010,-0.010,2.762,-1.500,4.262,0.000,0.213,15.00
28.330,8.000,8.010,-0.010,2.760,-1.500,4.260,0.000,0.213,15.00
28.340,8.000,8.010,-0.010,2.758,-1.500,4.258,0.000,0.213,15.00
28.350,8.000,8.010,-0.010,2.756,-1.500,4.256,0.000,0.213,15.00
28.360,8.000,8.010,-0.010,2.754,-1.500,4.254,0.000,0.213,15.00
28.370,8.000,8.010,-0.010,2.752,-1.500,4.252,0.000,0.213,15.00
28.380,8.000,8.010,-0.010,2.750,-1.500,4.250,0.000,0.212,15.00
28.390,8.000,8.010,-0.010,2.748,-1.500,4.248,0.000,0.212,15.00
28.400,8.000,8.010,-0.010,2.746,-1.500,4.246,0.000,0.212,15.00
28.410,8.000,8.010,-0.010,2.744,-1.500,4.244,0.000,0.212,15.00
28.420,8.000,8.010,-0.010,2.742,-1.500,4.242,0.000,0.212,15.00
28.430,8.000,8.010,-0.010,2.740,-1.500,4.240,0.000,0.212,15.00
28.440,8.000,8.010,-0.010,2.738,-1.500,4.238,0.000,0.212,15.00
28.450,8.000,8.010,-0.010,2.736,-1.500,4.236,0.000,0.212,15.00
28.460,8.000,8.010,-0.010,2.734,-1.500,4.234,0.000,0.212,15.00
28.470,8.000,8.010,-0.010,2.732,-1.500,4.232,0.000,0.212,15.00
28.480,8.000,8.010,-0.010,2.730,-1.500,4.230,0.000,0.211,15.00
28.490,8.000,8.010,-0.010,2.728,-1.500,4.228,0.000,0.211,15.00
28.500,8.000,8.010,-0.010,2.726,-1.500,4.226,0.000,0.211,15.00
28.510,8.000,8.010,-0.010,2.724,-1.500,4.224,0.000,0.211,15.00
28.520,8.000,8.010,-0.010,2.722,-1.500,4.222,0.000,0.211,15.00
28.530,8.000,8.010,-0.010,2.720,-1.500,4.220,0.000,0.211,15.00
28.540,8.000,8.010,-0.010,2.718,-1.500,4.218,0.000,0.211,15.00
28.550,8.000,8.010,-0.010,2.716,-1.500,4.216,0.000,0.211,15.00
28.560,8.000,8.010,-0.010,2.714,-1.500,4.214,0.000,0.211,15.00
28.570,8.000,8.010,-0.010,2.712,-1.500,4.212,0.000,0.211,15.00
28.580,8.000,8.010,-0.010,2.710,-1.500,4.210,0.000,0.210,15.00
28.590,8.000,8.020,-0.020,-8.794,-3.000,4.206,-10.000,0.210,15.00
28.600,8.000,8.010,-0.010,12.704,-1.500,4.204,10.000,0.210,15.00
28.610,8.000,8.010,-0.010,2.702,-1.500,4.202,0.000,0.210,15.00
28.620,8.000,8.010,-0.010,2.700,-1.500,4.200,0.000,0.210,15.00
28.630,8.000,8.020,-0.020,-8.804,-3.000,4.196,-10.000,0.210,15.00
28.640,8.000,8.010,-0.010,12.694,-1.500,4.194,10.000,0.210,15.00
28.650,8.000,8.010,-0.010,2.692,-1.500,4.192,0.000,0.210,15.00
28.660,8.000,8.020,-0.020,-8.812,-3.000,4.188,-10.000,0.209,15.00
28.670,8.000,8.010,-0.010,12.686,-1.500,4.186,10.000,0.209,15.00
28.680,8.000,8.010,-0.010,2.684,-1.500,4.184,0.000,0.209,15.00
28.690,8.000,8.010,-0.010,2.682,-1.500,4.182,0.000,0.209,15.00
28.700,8.000,8.020,-0.020,-8.822,-3.000,4.178,-10.000,0.209,15.00
28.710,8.000,8.020,-0.020,1.174,-3.000,4.174,0.000,0.209,15.00
28.720,8.000,8.020,-0.020,1.170,-3.000,4.170,0.000,0.208,15.00
28.730,8.000,8.010,-0.010,12.668,-1.500,4.168,10.000,0.208,15.00
28.740,8.000,8.010,-0.010,2.666,-1.500,4.166,0.000,0.208,15.00
28.750,8.000,8.010,-0.010,2.664,-1.500,4.164,0.000,0.208,15.00
28.760,8.000,8.010,-0.010,2.662,-1.500,4.162,0.000,0.208,15.00
28.770,8.000,8.010,-0.010,2.660,-1.500,4.160,0.000,0.208,15.00
28.780,8.000,8.010,-0.010,2.658,-1.500,4.158,0.000,0.208,15.00
28.790,8.000,8.010,-0.010,2.656,-1.500,4.156,0.000,0.208,15.00
28.800,8.000,8.010,-0.010,2.654,-1.500,4.154,0.000,0.208,15.00
28.810,8.000,8.010,-0.010,2.652,-1.500,4.152,0.000,0.208,15.00
28.820,8.000,8.020,-0.020,-8.852,-3.000,4.148,-10.000,0.207,15.00
28.830,8.000,8.020,-0.020,1.144,-3.000,4.144,0.000,0.207,15.00
28.840,8.000,8.010,-0.010,12.642,-1.500,4.142,10.000,0.207,15.00
28.850,8.000,8.010,-0.010,2.640,-1.500,4.140,0.000,0.207,15.00
28.860,8.000,8.010,-0.010,2.638,-1.500,4.138,0.000,0.207,15.00
28.870,8.000,8.010,-0.010,2.636,-1.500,4.136,0.000,0.207,15.00
28.880,8.000,8.010,-0.010,2.634,-1.500,4.134,0.000,0.207,15.00
28.890,8.000,8.010,-0.010,2.632,-1.500,4.132,0.000,0.207,15.00
28.900,8.000,8.020,-0.020,-8.872,-3.000,4.128,-10.000,0.206,15.00
28.910,8.000,8.010,-0.010,12.626,-1.500,4.126,10.000,0.206,15.00
28.920,8.000,8.010,-0.010,2.624,-1.500,4.124,0.000,0.206,15.00
28.930,8.000,8.010,-0.010,2.622,-1.500,4.122,0.000,0.206,15.00
28.940,8.000,8.010,-0.010,2.620,-1.500,4.120,0.000,0.206,15.00
28.950,8.000,8.020,-0.020,-8.884,-3.000,4.116,-10.000,0.206,15.00
28.960,8.000,8.010,-0.010,12.614,-1.500,4.114,10.000,0.206,15.00
28.970,8.000,8.010,-0.010,2.612,-1.500,4.112,0.000,0.206,15.00
28.980,8.000,8.020,-0.020,-8.892,-3.000,4.108,-10.000,0.205,15.00
28.990,8.000,8.020,-0.020,1.104,-3.000,4.104,0.000,0.205,15.00
29.000,8.000,8.010,-0.010,12.602,-1.500,4.102,10.000,0.205,15.00
29.010,8.000,8.010,-0.010,2.600,-1.500,4.100,0.000,0.205,15.00
29.020,8.000,8.010,-0.010,2.598,-1.500,4.098,0.000,0.205,15.00
29.030,8.000,8.010,-0.010,2.596,-1.500,4.096,0.000,0.205,15.00
29.040,8.000,8.010,-0.010,2.594,-1.500,4.094,0.000,0.205,15.00
29.050,8.000,8.010,-0.010,2.592,-1.500,4.092,0.000,0.205,15.00
29.060,8.000,8.020,-0.020,-8.912,-3.000,4.088,-10.000,0.204,15.00
29.070,8.000,8.020,-0.020,1.084,-3.000,4.084,0.000,0.204,15.00
29.080,8.000,8.010,-0.010,12.582,-1.500,4.082,10.000,0.204,15.00
29.090,8.000,8.010,-0.010,2.580,-1.500,4.080,0.000,0.204,15.00
29.100,8.000,8.010,-0.010,2.578,-1.500,4.078,0.000,0.204,15.00
29.110,8.000,8.010,-0.010,2.576,-1.500,4.076,0.000,0.204,15.00
29.120,8.000,8.010,-0.010,2.574,-1.500,4.074,0.000,0.204,15.00
29.130,8.000,8.020,-0.020,-8.930,-3.000,4.070,-10.000,0.203,15.00
29.140,8.000,8.010,-0.010,12.568,-1.500,4.068,10.000,0.203,15.00
29.150,8.000,8.010,-0.010,2.566,-1.500,4.066,0.000,0.203,15.00
29.160,8.000,8.010,-0.010,2.564,-1.500,4.064,0.000,0.203,15.00
29.170,8.000,8.010,-0.010,2.562,-1.500,4.062,0.000,0.203,15.00
29.180,8.000,8.020,-0.020,-8.942,-3.000,4.058,-10.000,0.203,15.00
29.190,8.000,8.020,-0.020,1.054,-3.000,4.054,0.000,0.203,15.00
29.200,8.000,8.020,-0.020,1.050,-3.000,4.050,0.000,0.202,15.00
29.210,8.000,8.010,-0.010,12.548,-1.500,4.048,10.000,0.202,15.00
29.220,8.000,8.010,-0.010,2.546,-1.500,4.046,0.000,0.202,15.00
29.230,8.000,8.010,-0.010,2.544,-1.500,4.044,0.000,0.202,15.00
29.240,8.000,8.010,-0.010,2.542,-1.500,4.042,0.000,0.202,15.00
29.250,8.000,8.010,-0.010,2.540,-1.500,4.040,0.000,0.202,15.00
29.260,8.000,8.010,-0.010,2.538,-1.500,4.038,0.000,0.202,15.00
29.270,8.000,8.010,-0.010,2.536,-1.500,4.036,0.000,0.202,15.00
29.280,8.000,8.010,-0.010,2.534,-1.500,4.034,0.000,0.202,15.00
29.300,8.000,8.020,-0.020,-8.970,-3.000,4.030,-10.000,0.201,15.00
29.310,8.000,8.020,-0.020,1.026,-3.000,4.026,0.000,0.201,15.00
29.320,8.000,8.010,-0.010,12.524,-1.500,4.024,10.000,0.201,15.00
29.330,8.000,8.010,-0.010,2.522,-1.500,4.022,0.000,0.201,15.00
29.340,8.000,8.010,-0.010,2.520,-1.500,4.020,0.000,0.201,15.00
29.350,8.000,8.010,-0.010,2.518,-1.500,4.018,0.000,0.201,15.00
29.360,8.000,8.010,-0.010,2.516,-1.500,4.016,0.000,0.201,15.00
29.370,8.000,8.010,-0.010,2.514,-1.500,4.014,0.000,0.201,15.00
29.380,8.000,8.020,-0.020,-8.990,-3.000,4.010,-10.000,0.200,15.00
29.390,8.000,8.020,-0.020,1.006,-3.000,4.006,0.000,0.200,15.00
29.400,8.000,8.010,-0.010,12.504,-1.500,4.004,10.000,0.200,15.00
29.410,8.000,8.010,-0.010,2.502,-1.500,4.002,0.000,0.200,15.00
29.420,8.000,8.010,-0.010,2.500,-1.500,4.000,0.000,0.200,15.00
29.430,8.000,8.010,-0.010,2.498,-1.500,3.998,0.000,0.200,15.00
29.440,8.000,8.010,-0.010,2.496,-1.500,3.996,0.000,0.200,15.00
29.450,8.000,8.010,-0.010,2.494,-1.500,3.994,0.000,0.200,15.00
29.460,8.000,8.010,-0.010,2.492,-1.500,3.992,0.000,0.200,15.00
29.470,8.000,8.010,-0.010,2.490,-1.500,3.990,0.000,0.199,15.00
29.480,8.000,8.010,-0.010,2.488,-1.500,3.988,0.000,0.199,15.00
29.490,8.000,8.010,-0.010,2.486,-1.500,3.986,0.000,0.199,15.00
29.500,8.000,8.010,-0.010,2.484,-1.500,3.984,0.000,0.199,15.00
29.510,8.000,8.010,-0.010,2.482,-1.500,3.982,0.000,0.199,15.00
29.520,8.000,8.010,-0.010,2.480,-1.500,3.980,0.000,0.199,15.00
29.530,8.000,8.010,-0.010,2.478,-1.500,3.978,0.000,0.199,15.00
29.540,8.000,8.010,-0.010,2.476,-1.500,3.976,0.000,0.199,15.00
29.550,8.000,8.010,-0.010,2.474,-1.500,3.974,0.000,0.199,15.00
29.560,8.000,8.010,-0.010,2.472,-1.500,3.972,0.000,0.199,15.00
29.570,8.000,8.010,-0.010,2.470,-1.500,3.970,0.000,0.198,15.00
29.580,8.000,8.010,-0.010,2.468,-1.500,3.968,0.000,0.198,15.00
29.590,8.000,8.010,-0.010,2.466,-1.500,3.966,0.000,0.198,15.00
29.600,8.000,8.010,-0.010,2.464,-1.500,3.964,0.000,0.198,15.00
29.610,8.000,8.010,-0.010,2.462,-1.500,3.962,0.000,0.198,15.00
29.620,8.000,8.010,-0.010,2.460,-1.500,3.960,0.000,0.198,15.00
29.630,8.000,8.010,-0.010,2.458,-1.500,3.958,0.000,0.198,15.00
29.640,8.000,8.010,-0.010,2.456,-1.500,3.956,0.000,0.198,15.00
29.650,8.000,8.010,-0.010,2.454,-1.500,3.954,0.000,0.198,15.00
29.660,8.000,8.010,-0.010,2.452,-1.500,3.952,0.000,0.198,15.00
29.670,8.000,8.010,-0.010,2.450,-1.500,3.950,0.000,0.197,15.00
29.680,8.000,8.010,-0.010,2.448,-1.500,3.948,0.000,0.197,15.00
29.690,8.000,8.010,-0.010,2.446,-1.500,3.946,0.000,0.197,15.00
29.700,8.000,8.010,-0.010,2.444,-1.500,3.944,0.000,0.197,15.00
29.710,8.000,8.010,-0.010,2.442,-1.500,3.942,0.000,0.197,15.00
29.720,8.000,8.010,-0.010,2.440,-1.500,3.940,0.000,0.197,15.00
29.730,8.000,8.010,-0.010,2.438,-1.500,3.938,0.000,0.197,15.00
29.740,8.000,8.010,-0.010,2.436,-1.500,3.936,0.000,0.197,15.00
29.750,8.000,8.010,-0.010,2.434,-1.500,3.934,0.000,0.197,15.00
29.760,8.000,8.010,-0.010,2.432,-1.500,3.932,0.000,0.197,15.00
29.770,8.000,8.010,-0.010,2.430,-1.500,3.930,0.000,0.196,15.00
29.780,8.000,8.010,-0.010,2.428,-1.500,3.928,0.000,0.196,15.00
29.790,8.000,8.010,-0.010,2.426,-1.500,3.926,0.000,0.196,15.00
29.800,8.000,8.010,-0.010,2.424,-1.500,3.924,0.000,0.196,15.00
29.810,8.000,8.010,-0.010,2.422,-1.500,3.922,0.000,0.196,15.00
29.820,8.000,8.010,-0.010,2.420,-1.500,3.920,0.000,0.196,15.00
29.830,8.000,8.010,-0.010,2.418,-1.500,3.918,0.000,0.196,15.00
29.840,8.000,8.010,-0.010,2.416,-1.500,3.916,0.000,0.196,15.00
29.850,8.000,8.010,-0.010,2.414,-1.500,3.914,0.000,0.196,15.00
29.860,8.000,8.010,-0.010,2.412,-1.500,3.912,0.000,0.196,15.00
29.870,8.000,8.010,-0.010,2.410,-1.500,3.910,0.000,0.195,15.00
29.880,8.000,8.010,-0.010,2.408,-1.500,3.908,0.000,0.195,15.00
29.890,8.000,8.010,-0.010,2.406,-1.500,3.906,0.000,0.195,15.00
29.900,8.000,8.010,-0.010,2.404,-1.500,3.904,0.000,0.195,15.00
29.910,8.000,8.010,-0.010,2.402,-1.500,3.902,0.000,0.195,15.00
29.920,8.000,8.010,-0.010,2.400,-1.500,3.900,0.000,0.195,15.00
29.930,8.000,8.010,-0.010,2.398,-1.500,3.898,0.000,0.195,15.00
29.940,8.000,8.010,-0.010,2.396,-1.500,3.896,0.000,0.195,15.00
29.950,8.000,8.010,-0.010,2.394,-1.500,3.894,0.000,0.195,15.00
29.960,8.000,8.010,-0.010,2.392,-1.500,3.892,0.000,0.195,15.00
29.970,8.000,8.010,-0.010,2.390,-1.500,3.890,0.000,0.194,15.00
29.980,8.000,8.010,-0.010,2.388,-1.500,3.888,0.000,0.194,15.00
29.990,8.000,8.010,-0.010,2.386,-1.500,3.886,0.000,0.194,15.00
30.000,8.000,8.010,-0.010,2.384,-1.500,3.884,0.000,0.194,0.00
30.010,8.000,8.010,-0.010,2.382,-1.500,3.882,0.000,0.194,0.00
30.020,8.000,8.010,-0.010,2.380,-1.500,3.880,0.000,0.194,0.00
30.030,8.000,8.010,-0.010,2.378,-1.500,3.878,0.000,0.194,0.00
30.040,8.000,8.010,-0.010,2.376,-1.500,3.876,0.000,0.194,0.00
30.050,8.000,8.010,-0.010,2.374,-1.500,3.874,0.000,0.194,0.00
30.060,8.000,8.010,-0.010,2.372,-1.500,3.872,0.000,0.194,0.00
30.070,8.000,8.010,-0.010,2.370,-1.500,3.870,0.000,0.193,0.00
30.080,8.000,8.010,-0.010,2.368,-1.500,3.868,0.000,0.193,0.00
30.090,8.000,8.010,-0.010,2.366,-1.500,3.866,0.000,0.193,0.00
30.100,8.000,8.010,-0.010,2.364,-1.500,3.864,0.000,0.193,0.00
30.110,8.000,8.010,-0.010,2.362,-1.500,3.862,0.000,0.193,0.00
30.120,8.000,8.010,-0.010,2.360,-1.500,3.860,0.000,0.193,0.00
30.130,8.000,8.010,-0.010,2.358,-1.500,3.858,0.000,0.193,0.00
30.140,8.000,8.010,-0.010,2.356,-1.500,3.856,0.000,0.193,0.00
30.150,8.000,8.010,-0.010,2.354,-1.500,3.854,0.000,0.193,0.00
30.160,8.000,8.010,-0.010,2.352,-1.500,3.852,0.000,0.193,0.00
30.170,8.000,8.010,-0.010,2.350,-1.500,3.850,0.000,0.192,0.00
30.180,8.000,8.010,-0.010,2.348,-1.500,3.848,0.000,0.192,0.00
30.190,8.000,8.010,-0.010,2.346,-1.500,3.846,0.000,0.192,0.00
30.200,8.000,8.010,-0.010,2.344,-1.500,3.844,0.000,0.192,0.00
30.210,8.000,8.010,-0.010,2.342,-1.500,3.842,0.000,0.192,0.00
30.220,8.000,8.010,-0.010,2.340,-1.500,3.840,0.000,0.192,0.00
30.230,8.000,8.010,-0.010,2.338,-1.500,3.838,0.000,0.192,0.00
30.240,8.000,8.010,-0.010,2.336,-1.500,3.836,0.000,0.192,0.00
30.250,8.000,8.010,-0.010,2.334,-1.500,3.834,0.000,0.192,0.00
30.260,8.000,8.010,-0.010,2.332,-1.500,3.832,0.000,0.192,0.00
30.270,8.000,8.010,-0.010,2.330,-1.500,3.830,0.000,0.191,0.00
30.280,8.000,8.010,-0.010,2.328,-1.500,3.828,0.000,0.191,0.00
30.290,8.000,8.010,-0.010,2.326,-1.500,3.826,0.000,0.191,0.00
30.310,8.000,8.010,-0.010,2.324,-1.500,3.824,0.000,0.191,0.00
30.320,8.000,8.010,-0.010,2.322,-1.500,3.822,0.000,0.191,0.00
30.330,8.000,8.010,-0.010,2.320,-1.500,3.820,0.000,0.191,0.00
30.340,8.000,8.010,-0.010,2.318,-1.500,3.818,0.000,0.191,0.00
30.350,8.000,8.010,-0.010,2.316,-1.500,3.816,0.000,0.191,0.00
30.360,8.000,8.010,-0.010,2.314,-1.500,3.814,0.000,0.191,0.00
30.370,8.000,8.010,-0.010,2.312,-1.500,3.812,0.000,0.191,0.00
30.380,8.000,8.010,-0.010,2.310,-1.500,3.810,0.000,0.190,0.00
30.390,8.000,8.010,-0.010,2.308,-1.500,3.808,0.000,0.190,0.00
30.400,8.000,8.010,-0.010,2.306,-1.500,3.806,0.000,0.190,0.00
30.410,8.000,8.010,-0.010,2.304,-1.500,3.804,0.000,0.190,0.00
30.420,8.000,8.010,-0.010,2.302,-1.500,3.802,0.000,0.190,0.00
30.430,8.000,8.010,-0.010,2.300,-1.500,3.800,0.000,0.190,0.00
30.440,8.000,8.010,-0.010,2.298,-1.500,3.798,0.000,0.190,0.00
30.450,8.000,8.010,-0.010,2.296,-1.500,3.796,0.000,0.190,0.00
30.460,8.000,8.010,-0.010,2.294,-1.500,3.794,0.000,0.190,0.00
30.470,8.000,8.010,-0.010,2.292,-1.500,3.792,0.000,0.190,0.00
30.480,8.000,8.010,-0.010,2.290,-1.500,3.790,0.000,0.189,0.00
30.490,8.000,8.010,-0.010,2.288,-1.500,3.788,0.000,0.189,0.00
30.500,8.000,8.010,-0.010,2.286,-1.500,3.786,0.000,0.189,0.00
30.510,8.000,8.010,-0.010,2.284,-1.500,3.784,0.000,0.189,0.00
30.520,8.000,8.010,-0.010,2.282,-1.500,3.782,0.000,0.189,0.00
30.530,8.000,8.010,-0.010,2.280,-1.500,3.780,0.000,0.189,0.00
30.540,8.000,8.010,-0.010,2.278,-1.500,3.778,0.000,0.189,0.00
30.550,8.000,8.010,-0.010,2.276,-1.500,3.776,0.000,0.189,0.00
30.560,8.000,8.010,-0.010,2.274,-1.500,3.774,0.000,0.189,0.00
30.570,8.000,8.010,-0.010,2.272,-1.500,3.772,0.000,0.189,0.00
30.580,8.000,8.010,-0.010,2.270,-1.500,3.770,0.000,0.188,0.00
30.590,8.000,8.010,-0.010,2.268,-1.500,3.768,0.000,0.188,0.00
30.600,8.000,8.010,-0.010,2.266,-1.500,3.766,0.000,0.188,0.00
30.610,8.000,8.010,-0.010,2.264,-1.500,3.764,0.000,0.188,0.00
30.620,8.000,8.010,-0.010,2.262,-1.500,3.762,0.000,0.188,0.00
30.630,8.000,8.010,-0.010,2.260,-1.500,3.760,0.000,0.188,0.00
30.640,8.000,8.010,-0.010,2.258,-1.500,3.758,0.000,0.188,0.00
30.650,8.000,8.010,-0.010,2.256,-1.500,3.756,0.000,0.188,0.00
30.660,8.000,8.010,-0.010,2.254,-1.500,3.754,0.000,0.188,0.00
30.670,8.000,8.010,-0.010,2.252,-1.500,3.752,0.000,0.188,0.00
30.680,8.000,8.010,-0.010,2.250,-1.500,3.750,0.000,0.187,0.00
30.690,8.000,8.010,-0.010,2.248,-1.500,3.748,0.000,0.187,0.00
30.700,8.000,8.010,-0.010,2.246,-1.500,3.746,0.000,0.187,0.00
30.710,8.000,8.010,-0.010,2.244,-1.500,3.744,0.000,0.187,0.00
30.720,8.000,8.010,-0.010,2.242,-1.500,3.742,0.000,0.187,0.00
30.730,8.000,8.010,-0.010,2.240,-1.500,3.740,0.000,0.187,0.00
30.740,8.000,8.010,-0.010,2.238,-1.500,3.738,0.000,0.187,0.00
30.750,8.000,8.010,-0.010,2.236,-1.500,3.736,0.000,0.187,0.00
30.760,8.000,8.010,-0.010,2.234,-1.500,3.734,0.000,0.187,0.00
30.770,8.000,8.010,-0.010,2.232,-1.500,3.732,0.000,0.187,0.00
30.780,8.000,8.010,-0.010,2.230,-1.500,3.730,0.000,0.186,0.00
30.790,8.000,8.010,-0.010,2.228,-1.500,3.728,0.000,0.186,0.00
30.800,8.000,8.010,-0.010,2.226,-1.500,3.726,0.000,0.186,0.00
30.810,8.000,8.010,-0.010,2.224,-1.500,3.724,0.000,0.186,0.00
30.820,8.000,8.010,-0.010,2.222,-1.500,3.722,0.000,0.186,0.00
30.830,8.000,8.010,-0.010,2.220,-1.500,3.720,0.000,0.186,0.00
30.840,8.000,8.010,-0.010,2.218,-1.500,3.718,0.000,0.186,0.00
30.850,8.000,8.010,-0.010,2.216,-1.500,3.716,0.000,0.186,0.00
30.860,8.000,8.010,-0.010,2.214,-1.500,3.714,0.000,0.186,0.00
30.870,8.000,8.000,0.000,13.714,0.000,3.714,10.000,0.186,0.00
30.880,8.000,8.010,-0.010,-7.788,-1.500,3.712,-10.000,0.186,0.00
30.890,8.000,8.010,-0.010,2.210,-1.500,3.710,0.000,0.185,0.00
30.900,8.000,8.010,-0.010,2.208,-1.500,3.708,0.000,0.185,0.00
30.910,8.000,8.010,-0.010,2.206,-1.500,3.706,0.000,0.185,0.00
30.920,8.000,8.000,0.000,13.706,0.000,3.706,10.000,0.185,0.00
30.930,8.000,8.010,-0.010,-7.796,-1.500,3.704,-10.000,0.185,0.00
30.940,8.000,8.010,-0.010,2.202,-1.500,3.702,0.000,0.185,0.00
30.950,8.000,8.000,0.000,13.702,0.000,3.702,10.000,0.185,0.00
30.960,8.000,8.000,0.000,3.702,0.000,3.702,0.000,0.185,0.00
30.970,8.000,8.010,-0.010,-7.800,-1.500,3.700,-10.000,0.185,0.00
30.980,8.000,8.010,-0.010,2.198,-1.500,3.698,0.000,0.185,0.00
30.990,8.000,8.010,-0.010,2.196,-1.500,3.696,0.000,0.185,0.00
31.000,8.000,8.010,-0.010,2.194,-1.500,3.694,0.000,0.185,0.00
31.010,8.000,8.010,-0.010,2.192,-1.500,3.692,0.000,0.185,0.00
31.020,8.000,8.010,-0.010,2.190,-1.500,3.690,0.000,0.184,0.00
31.030,8.000,8.000,0.000,13.690,0.000,3.690,10.000,0.184,0.00
31.040,8.000,8.000,0.000,3.690,0.000,3.690,0.000,0.184,0.00
31.050,8.000,8.010,-0.010,-7.812,-1.500,3.688,-10.000,0.184,0.00
31.060,8.000,8.010,-0.010,2.186,-1.500,3.686,0.000,0.184,0.00
31.070,8.000,8.010,-0.010,2.184,-1.500,3.684,0.000,0.184,0.00
31.080,8.000,8.010,-0.010,2.182,-1.500,3.682,0.000,0.184,0.00
31.090,8.000,8.010,-0.010,2.180,-1.500,3.680,0.000,0.184,0.00
31.100,8.000,8.010,-0.010,2.178,-1.500,3.678,0.000,0.184,0.00
31.110,8.000,8.000,0.000,13.678,0.000,3.678,10.000,0.184,0.00
31.120,8.000,8.000,0.000,3.678,0.000,3.678,0.000,0.184,0.00
31.130,8.000,8.010,-0.010,-7.824,-1.500,3.676,-10.000,0.184,0.00
31.140,8.000,8.010,-0.010,2.174,-1.500,3.674,0.000,0.184,0.00
31.150,8.000,8.010,-0.010,2.172,-1.500,3.672,0.000,0.184,0.00
31.160,8.000,8.010,-0.010,2.170,-1.500,3.670,0.000,0.183,0.00
31.170,8.000,8.010,-0.010,2.168,-1.500,3.668,0.000,0.183,0.00
31.180,8.000,8.010,-0.010,2.166,-1.500,3.666,0.000,0.183,0.00
31.190,8.000,8.010,-0.010,2.164,-1.500,3.664,0.000,0.183,0.00
31.200,8.000,8.000,0.000,13.664,0.000,3.664,10.000,0.183,0.00
31.210,8.000,8.010,-0.010,-7.838,-1.500,3.662,-10.000,0.183,0.00
31.220,8.000,8.010,-0.010,2.160,-1.500,3.660,0.000,0.183,0.00
31.230,8.000,8.010,-0.010,2.158,-1.500,3.658,0.000,0.183,0.00
31.240,8.000,8.000,0.000,13.658,0.000,3.658,10.000,0.183,0.00
31.250,8.000,8.000,0.000,3.658,0.000,3.658,0.000,0.183,0.00
